"";"col_100";"col_101";"row_name";"value_100";"value_101"
"575";"CFExpenseTotal_t0_37";"CFExpenseTotal_t0_37";233;0.874541039;3.135104807
"576";"CFExpenseTotal_t0_37";"CFExpenseTotal_t0_37";234;0.874541039;3.133971961
"577";"CFExpenseTotal_t0_37";"CFExpenseTotal_t0_37";235;0.874541039;3.133890463
"578";"CFExpenseTotal_t0_37";"CFExpenseTotal_t0_37";288;2.38091993;2.619011923
"579";"CFExpenseTotal_t0_37";"CFExpenseTotal_t0_37";289;2.38091993;2.616387311
"580";"CFExpenseTotal_t0_37";"CFExpenseTotal_t0_37";290;2.38091993;2.615507277
"581";"CFExpenseTotal_t0_37";"CFExpenseTotal_t0_37";291;2.38091993;2.614724599
"582";"CFExpenseTotal_t0_38";"CFExpenseTotal_t0_38";121;1.068352371;1.292706369
"583";"CFExpenseTotal_t0_38";"CFExpenseTotal_t0_38";122;1.068352371;1.285555423
"584";"CFExpenseTotal_t0_38";"CFExpenseTotal_t0_38";195;0.802668949;0.440583707
"585";"CFExpenseTotal_t0_38";"CFExpenseTotal_t0_38";196;0.802668949;0.439985774
"586";"CFExpenseTotal_t0_38";"CFExpenseTotal_t0_38";197;0.802668949;0.439985774
"587";"CFExpenseTotal_t0_38";"CFExpenseTotal_t0_38";198;0.802668949;0.439985774
"588";"CFExpenseTotal_t0_38";"CFExpenseTotal_t0_38";199;0.802668949;0.439986607
"589";"CFExpenseTotal_t0_38";"CFExpenseTotal_t0_38";200;0.802668949;0.439985774
"590";"CFExpenseTotal_t0_38";"CFExpenseTotal_t0_38";233;0.729699045;3.060591951
"591";"CFExpenseTotal_t0_38";"CFExpenseTotal_t0_38";234;0.729699045;3.059496976
"592";"CFExpenseTotal_t0_38";"CFExpenseTotal_t0_38";235;0.729699045;3.059418202
"593";"CFExpenseTotal_t0_38";"CFExpenseTotal_t0_38";288;2.354670104;2.590137114
"594";"CFExpenseTotal_t0_38";"CFExpenseTotal_t0_38";289;2.354670104;2.587567096
"595";"CFExpenseTotal_t0_38";"CFExpenseTotal_t0_38";290;2.354670104;2.586705368
"596";"CFExpenseTotal_t0_38";"CFExpenseTotal_t0_38";291;2.354670104;2.58593897
"597";"CFExpenseTotal_t0_39";"CFExpenseTotal_t0_39";121;0.870066243;1.052780154
"598";"CFExpenseTotal_t0_39";"CFExpenseTotal_t0_39";122;0.870066243;1.047013755
"599";"CFExpenseTotal_t0_39";"CFExpenseTotal_t0_39";195;0.653693646;0.355523314
"600";"CFExpenseTotal_t0_39";"CFExpenseTotal_t0_39";196;0.653693646;0.355045591
"601";"CFExpenseTotal_t0_39";"CFExpenseTotal_t0_39";197;0.653693646;0.355045591
"602";"CFExpenseTotal_t0_39";"CFExpenseTotal_t0_39";198;0.653693646;0.355045591
"603";"CFExpenseTotal_t0_39";"CFExpenseTotal_t0_39";199;0.653693646;0.355046256
"604";"CFExpenseTotal_t0_39";"CFExpenseTotal_t0_39";200;0.653693646;0.355045591
"605";"CFExpenseTotal_t0_39";"CFExpenseTotal_t0_39";233;0.594266951;2.977843407
"606";"CFExpenseTotal_t0_39";"CFExpenseTotal_t0_39";234;0.594266951;2.97678858
"607";"CFExpenseTotal_t0_39";"CFExpenseTotal_t0_39";235;0.594266951;2.976712694
"608";"CFExpenseTotal_t0_39";"CFExpenseTotal_t0_39";288;2.322029298;2.554232228
"609";"CFExpenseTotal_t0_39";"CFExpenseTotal_t0_39";289;2.322029298;2.551722889
"610";"CFExpenseTotal_t0_39";"CFExpenseTotal_t0_39";290;2.322029298;2.550881506
"611";"CFExpenseTotal_t0_39";"CFExpenseTotal_t0_39";291;2.322029298;2.550133203
"612";"CFExpenseTotal_t0_40";"CFExpenseTotal_t0_40";121;0.690072416;0.834987623
"613";"CFExpenseTotal_t0_40";"CFExpenseTotal_t0_40";122;0.690072416;0.830459166
"614";"CFExpenseTotal_t0_40";"CFExpenseTotal_t0_40";195;0.51846162;0.279525052
"615";"CFExpenseTotal_t0_40";"CFExpenseTotal_t0_40";196;0.51846162;0.279153162
"616";"CFExpenseTotal_t0_40";"CFExpenseTotal_t0_40";197;0.51846162;0.279153162
"617";"CFExpenseTotal_t0_40";"CFExpenseTotal_t0_40";198;0.51846162;0.279153162
"618";"CFExpenseTotal_t0_40";"CFExpenseTotal_t0_40";199;0.51846162;0.27915368
"619";"CFExpenseTotal_t0_40";"CFExpenseTotal_t0_40";200;0.51846162;0.279153162
"620";"CFExpenseTotal_t0_40";"CFExpenseTotal_t0_40";233;0.471328745;2.885619982
"621";"CFExpenseTotal_t0_40";"CFExpenseTotal_t0_40";234;0.471328745;2.884607939
"622";"CFExpenseTotal_t0_40";"CFExpenseTotal_t0_40";235;0.471328745;2.884535132
"623";"CFExpenseTotal_t0_40";"CFExpenseTotal_t0_40";288;2.283498105;2.511847915
"624";"CFExpenseTotal_t0_40";"CFExpenseTotal_t0_40";289;2.283498105;2.509404609
"625";"CFExpenseTotal_t0_40";"CFExpenseTotal_t0_40";290;2.283498105;2.508585368
"626";"CFExpenseTotal_t0_40";"CFExpenseTotal_t0_40";291;2.283498105;2.507856756
"627";"CFExpenseTotal_t0_41";"CFExpenseTotal_t0_41";121;0.53188221;0.643577475
"628";"CFExpenseTotal_t0_41";"CFExpenseTotal_t0_41";122;0.53188221;0.640121473
"629";"CFExpenseTotal_t0_41";"CFExpenseTotal_t0_41";195;0.399610977;0.213922056
"630";"CFExpenseTotal_t0_41";"CFExpenseTotal_t0_41";196;0.399610977;0.213640261
"631";"CFExpenseTotal_t0_41";"CFExpenseTotal_t0_41";197;0.399610977;0.213640261
"632";"CFExpenseTotal_t0_41";"CFExpenseTotal_t0_41";198;0.399610977;0.213640261
"633";"CFExpenseTotal_t0_41";"CFExpenseTotal_t0_41";199;0.399610977;0.213640654
"634";"CFExpenseTotal_t0_41";"CFExpenseTotal_t0_41";200;0.399610977;0.213640261
"635";"CFExpenseTotal_t0_41";"CFExpenseTotal_t0_41";233;0.363282706;2.781849479
"636";"CFExpenseTotal_t0_41";"CFExpenseTotal_t0_41";234;0.363282706;2.780883487
"637";"CFExpenseTotal_t0_41";"CFExpenseTotal_t0_41";235;0.363282706;2.780813992
"638";"CFExpenseTotal_t0_41";"CFExpenseTotal_t0_41";288;2.238329186;2.462162104
"639";"CFExpenseTotal_t0_41";"CFExpenseTotal_t0_41";289;2.238329186;2.459790804
"640";"CFExpenseTotal_t0_41";"CFExpenseTotal_t0_41";290;2.238329186;2.458995706
"641";"CFExpenseTotal_t0_41";"CFExpenseTotal_t0_41";291;2.238329186;2.458288567
"642";"CFExpenseTotal_t0_42";"CFExpenseTotal_t0_42";121;0.39755339;0.481039601
"643";"CFExpenseTotal_t0_42";"CFExpenseTotal_t0_42";122;0.39755339;0.47848186
"644";"CFExpenseTotal_t0_42";"CFExpenseTotal_t0_42";195;0.298687746;0.159046561
"645";"CFExpenseTotal_t0_42";"CFExpenseTotal_t0_42";196;0.298687746;0.158839124
"646";"CFExpenseTotal_t0_42";"CFExpenseTotal_t0_42";197;0.298687746;0.158839124
"647";"CFExpenseTotal_t0_42";"CFExpenseTotal_t0_42";198;0.298687746;0.158839124
"648";"CFExpenseTotal_t0_42";"CFExpenseTotal_t0_42";199;0.298687746;0.158839413
"649";"CFExpenseTotal_t0_42";"CFExpenseTotal_t0_42";200;0.298687746;0.158839124
"650";"CFExpenseTotal_t0_42";"CFExpenseTotal_t0_42";233;0.271534314;2.663655435
"651";"CFExpenseTotal_t0_42";"CFExpenseTotal_t0_42";234;0.271534314;2.662739641
"652";"CFExpenseTotal_t0_42";"CFExpenseTotal_t0_42";235;0.271534314;2.662673757
"653";"CFExpenseTotal_t0_42";"CFExpenseTotal_t0_42";288;2.187710448;2.406481493
"654";"CFExpenseTotal_t0_42";"CFExpenseTotal_t0_42";289;2.187710448;2.40418673
"655";"CFExpenseTotal_t0_42";"CFExpenseTotal_t0_42";290;2.187710448;2.403417294
"656";"CFExpenseTotal_t0_42";"CFExpenseTotal_t0_42";291;2.187710448;2.402732979
"657";"CFExpenseTotal_t0_43";"CFExpenseTotal_t0_43";121;0.28737445;0.347723085
"658";"CFExpenseTotal_t0_43";"CFExpenseTotal_t0_43";122;0.28737445;0.345892407
"659";"CFExpenseTotal_t0_43";"CFExpenseTotal_t0_43";195;0.215908678;0.114606717
"660";"CFExpenseTotal_t0_43";"CFExpenseTotal_t0_43";196;0.215908678;0.114458719
"661";"CFExpenseTotal_t0_43";"CFExpenseTotal_t0_43";197;0.215908678;0.114458719
"662";"CFExpenseTotal_t0_43";"CFExpenseTotal_t0_43";198;0.215908678;0.114458719
"663";"CFExpenseTotal_t0_43";"CFExpenseTotal_t0_43";199;0.215908678;0.114458925
"664";"CFExpenseTotal_t0_43";"CFExpenseTotal_t0_43";200;0.215908678;0.114458719
"665";"CFExpenseTotal_t0_43";"CFExpenseTotal_t0_43";233;0.196280616;2.529193376
"666";"CFExpenseTotal_t0_43";"CFExpenseTotal_t0_43";234;0.196280616;2.528332417
"667";"CFExpenseTotal_t0_43";"CFExpenseTotal_t0_43";235;0.196280616;2.528270478
"668";"CFExpenseTotal_t0_43";"CFExpenseTotal_t0_43";288;2.131408664;2.344549531
"669";"CFExpenseTotal_t0_43";"CFExpenseTotal_t0_43";289;2.131408664;2.342335926
"670";"CFExpenseTotal_t0_43";"CFExpenseTotal_t0_43";290;2.131408664;2.341593703
"671";"CFExpenseTotal_t0_43";"CFExpenseTotal_t0_43";291;2.131408664;2.34093359
"672";"CFExpenseTotal_t0_44";"CFExpenseTotal_t0_44";121;0.200403894;0.242488712
"673";"CFExpenseTotal_t0_44";"CFExpenseTotal_t0_44";122;0.200403894;0.241224639
"674";"CFExpenseTotal_t0_44";"CFExpenseTotal_t0_44";195;0.150566412;0.079934981
"675";"CFExpenseTotal_t0_44";"CFExpenseTotal_t0_44";196;0.150566412;0.079832778
"676";"CFExpenseTotal_t0_44";"CFExpenseTotal_t0_44";197;0.150566412;0.079832778
"677";"CFExpenseTotal_t0_44";"CFExpenseTotal_t0_44";198;0.150566412;0.079832778
"678";"CFExpenseTotal_t0_44";"CFExpenseTotal_t0_44";199;0.150566412;0.07983292
"679";"CFExpenseTotal_t0_44";"CFExpenseTotal_t0_44";200;0.150566412;0.079832778
"680";"CFExpenseTotal_t0_44";"CFExpenseTotal_t0_44";233;0.136878556;2.378254485
"681";"CFExpenseTotal_t0_44";"CFExpenseTotal_t0_44";234;0.136878556;2.377452919
"682";"CFExpenseTotal_t0_44";"CFExpenseTotal_t0_44";235;0.136878556;2.377395254
"683";"CFExpenseTotal_t0_44";"CFExpenseTotal_t0_44";288;2.068501009;2.275351109
"684";"CFExpenseTotal_t0_44";"CFExpenseTotal_t0_44";289;2.068501009;2.273224076
"685";"CFExpenseTotal_t0_44";"CFExpenseTotal_t0_44";290;2.068501009;2.27251088
"686";"CFExpenseTotal_t0_44";"CFExpenseTotal_t0_44";291;2.068501009;2.271876584
"687";"CFExpenseTotal_t0_45";"CFExpenseTotal_t0_45";121;0.134608148;0.16287586
"688";"CFExpenseTotal_t0_45";"CFExpenseTotal_t0_45";122;0.134608148;0.162035163
"689";"CFExpenseTotal_t0_45";"CFExpenseTotal_t0_45";195;0.101133094;0.053974032
"690";"CFExpenseTotal_t0_45";"CFExpenseTotal_t0_45";196;0.101133094;0.053905704
"691";"CFExpenseTotal_t0_45";"CFExpenseTotal_t0_45";197;0.101133094;0.053905704
"692";"CFExpenseTotal_t0_45";"CFExpenseTotal_t0_45";198;0.101133094;0.053905704
"693";"CFExpenseTotal_t0_45";"CFExpenseTotal_t0_45";199;0.101133094;0.0539058
"694";"CFExpenseTotal_t0_45";"CFExpenseTotal_t0_45";200;0.101133094;0.053905704
"695";"CFExpenseTotal_t0_45";"CFExpenseTotal_t0_45";233;0.091939177;2.211738812
"696";"CFExpenseTotal_t0_45";"CFExpenseTotal_t0_45";234;0.091939177;2.211000747
"697";"CFExpenseTotal_t0_45";"CFExpenseTotal_t0_45";235;0.091939177;2.210947649
"698";"CFExpenseTotal_t0_45";"CFExpenseTotal_t0_45";288;1.997470682;2.197217751
"699";"CFExpenseTotal_t0_45";"CFExpenseTotal_t0_45";289;1.997470682;2.195184063
"700";"CFExpenseTotal_t0_45";"CFExpenseTotal_t0_45";290;1.997470682;2.194502167
"701";"CFExpenseTotal_t0_45";"CFExpenseTotal_t0_45";291;1.997470682;2.193895706
"702";"CFExpenseTotal_t0_46";"CFExpenseTotal_t0_46";121;0.086952099;0.10521204
"703";"CFExpenseTotal_t0_46";"CFExpenseTotal_t0_46";122;0.086952099;0.104674328
"704";"CFExpenseTotal_t0_46";"CFExpenseTotal_t0_46";195;0.065328399;0.03533371
"705";"CFExpenseTotal_t0_46";"CFExpenseTotal_t0_46";196;0.065328399;0.035289421
"706";"CFExpenseTotal_t0_46";"CFExpenseTotal_t0_46";197;0.065328399;0.035289421
"707";"CFExpenseTotal_t0_46";"CFExpenseTotal_t0_46";198;0.065328399;0.035289421
"708";"CFExpenseTotal_t0_46";"CFExpenseTotal_t0_46";199;0.065328399;0.035289483
"709";"CFExpenseTotal_t0_46";"CFExpenseTotal_t0_46";200;0.065328399;0.035289421
"710";"CFExpenseTotal_t0_46";"CFExpenseTotal_t0_46";233;0.059389454;2.031177878
"711";"CFExpenseTotal_t0_46";"CFExpenseTotal_t0_46";234;0.059389454;2.030506775
"712";"CFExpenseTotal_t0_46";"CFExpenseTotal_t0_46";235;0.059389454;2.030458495
"713";"CFExpenseTotal_t0_46";"CFExpenseTotal_t0_46";288;1.916210437;2.107831481
"714";"CFExpenseTotal_t0_46";"CFExpenseTotal_t0_46";289;1.916210437;2.105899815
"715";"CFExpenseTotal_t0_46";"CFExpenseTotal_t0_46";290;1.916210437;2.105252126
"716";"CFExpenseTotal_t0_46";"CFExpenseTotal_t0_46";291;1.916210437;2.104676089
"717";"CFExpenseTotal_t0_47";"CFExpenseTotal_t0_47";121;0.053960791;0.065292557
"718";"CFExpenseTotal_t0_47";"CFExpenseTotal_t0_47";122;0.053960791;0.06496215
"719";"CFExpenseTotal_t0_47";"CFExpenseTotal_t0_47";195;0.040541541;0.02247035
"720";"CFExpenseTotal_t0_47";"CFExpenseTotal_t0_47";196;0.040541541;0.022442464
"721";"CFExpenseTotal_t0_47";"CFExpenseTotal_t0_47";197;0.040541541;0.022442464
"722";"CFExpenseTotal_t0_47";"CFExpenseTotal_t0_47";198;0.040541541;0.022442464
"723";"CFExpenseTotal_t0_47";"CFExpenseTotal_t0_47";199;0.040541541;0.022442502
"724";"CFExpenseTotal_t0_47";"CFExpenseTotal_t0_47";200;0.040541541;0.022442464
"725";"CFExpenseTotal_t0_47";"CFExpenseTotal_t0_47";233;0.036855946;1.838886647
"726";"CFExpenseTotal_t0_47";"CFExpenseTotal_t0_47";234;0.036855946;1.838285091
"727";"CFExpenseTotal_t0_47";"CFExpenseTotal_t0_47";235;0.036855946;1.838241814
"728";"CFExpenseTotal_t0_47";"CFExpenseTotal_t0_47";288;1.82330988;2.005640868
"729";"CFExpenseTotal_t0_47";"CFExpenseTotal_t0_47";289;1.82330988;2.003821023
"730";"CFExpenseTotal_t0_47";"CFExpenseTotal_t0_47";290;1.82330988;2.003210828
"731";"CFExpenseTotal_t0_47";"CFExpenseTotal_t0_47";291;1.82330988;2.002668137
"732";"CFExpenseTotal_t0_48";"CFExpenseTotal_t0_48";121;0.032172389;0.038928591
"733";"CFExpenseTotal_t0_48";"CFExpenseTotal_t0_48";122;0.032172389;0.038733537
"734";"CFExpenseTotal_t0_48";"CFExpenseTotal_t0_48";195;0.024171592;0.01389882
"735";"CFExpenseTotal_t0_48";"CFExpenseTotal_t0_48";196;0.024171592;0.013881742
"736";"CFExpenseTotal_t0_48";"CFExpenseTotal_t0_48";197;0.024171592;0.013881742
"737";"CFExpenseTotal_t0_48";"CFExpenseTotal_t0_48";198;0.024171592;0.013881742
"738";"CFExpenseTotal_t0_48";"CFExpenseTotal_t0_48";199;0.024171592;0.013881766
"739";"CFExpenseTotal_t0_48";"CFExpenseTotal_t0_48";200;0.024171592;0.013881742
"740";"CFExpenseTotal_t0_48";"CFExpenseTotal_t0_48";233;0.021974175;1.637834516
"741";"CFExpenseTotal_t0_48";"CFExpenseTotal_t0_48";234;0.021974175;1.637304033
"742";"CFExpenseTotal_t0_48";"CFExpenseTotal_t0_48";235;0.021974175;1.63726587
"743";"CFExpenseTotal_t0_48";"CFExpenseTotal_t0_48";288;1.718490346;1.890339381
"744";"CFExpenseTotal_t0_48";"CFExpenseTotal_t0_48";289;1.718490346;1.888641114
"745";"CFExpenseTotal_t0_48";"CFExpenseTotal_t0_48";290;1.718490346;1.888071684
"746";"CFExpenseTotal_t0_48";"CFExpenseTotal_t0_48";291;1.718490346;1.887565248
"747";"CFExpenseTotal_t0_49";"CFExpenseTotal_t0_49";121;0.018435844;0.022307371
"748";"CFExpenseTotal_t0_49";"CFExpenseTotal_t0_49";122;0.018435844;0.0221967
"749";"CFExpenseTotal_t0_49";"CFExpenseTotal_t0_49";195;0.013851123;0.008362366
"750";"CFExpenseTotal_t0_49";"CFExpenseTotal_t0_49";196;0.013851123;0.008352192
"751";"CFExpenseTotal_t0_49";"CFExpenseTotal_t0_49";197;0.013851123;0.008352192
"752";"CFExpenseTotal_t0_49";"CFExpenseTotal_t0_49";198;0.013851123;0.008352192
"753";"CFExpenseTotal_t0_49";"CFExpenseTotal_t0_49";199;0.013851123;0.008352207
"754";"CFExpenseTotal_t0_49";"CFExpenseTotal_t0_49";200;0.013851123;0.008352192
"755";"CFExpenseTotal_t0_49";"CFExpenseTotal_t0_49";233;0.01259193;1.431742515
"756";"CFExpenseTotal_t0_49";"CFExpenseTotal_t0_49";234;0.01259193;1.431283374
"757";"CFExpenseTotal_t0_49";"CFExpenseTotal_t0_49";235;0.01259193;1.431250342
"758";"CFExpenseTotal_t0_49";"CFExpenseTotal_t0_49";288;1.602249428;1.76247437
"759";"CFExpenseTotal_t0_49";"CFExpenseTotal_t0_49";289;1.602249428;1.76090663
"760";"CFExpenseTotal_t0_49";"CFExpenseTotal_t0_49";290;1.602249428;1.760380966
"761";"CFExpenseTotal_t0_49";"CFExpenseTotal_t0_49";291;1.602249428;1.759913455
"762";"CFExpenseTotal_t0_50";"CFExpenseTotal_t0_50";121;0.010168468;0.012303847
"763";"CFExpenseTotal_t0_50";"CFExpenseTotal_t0_50";122;0.010168468;0.012243406
"764";"CFExpenseTotal_t0_50";"CFExpenseTotal_t0_50";195;0.007639721;0.004887632
"765";"CFExpenseTotal_t0_50";"CFExpenseTotal_t0_50";196;0.007639721;0.004881744
"766";"CFExpenseTotal_t0_50";"CFExpenseTotal_t0_50";197;0.007639721;0.004881744
"767";"CFExpenseTotal_t0_50";"CFExpenseTotal_t0_50";198;0.007639721;0.004881744
"768";"CFExpenseTotal_t0_50";"CFExpenseTotal_t0_50";199;0.007639721;0.004881753
"769";"CFExpenseTotal_t0_50";"CFExpenseTotal_t0_50";200;0.007639721;0.004881744
"770";"CFExpenseTotal_t0_50";"CFExpenseTotal_t0_50";233;0.006945201;1.225345407
"771";"CFExpenseTotal_t0_50";"CFExpenseTotal_t0_50";234;0.006945201;1.224956344
"772";"CFExpenseTotal_t0_50";"CFExpenseTotal_t0_50";235;0.006945201;1.224928354
"773";"CFExpenseTotal_t0_50";"CFExpenseTotal_t0_50";288;1.475511115;1.623062226
"774";"CFExpenseTotal_t0_50";"CFExpenseTotal_t0_50";289;1.475511115;1.621632769
"775";"CFExpenseTotal_t0_50";"CFExpenseTotal_t0_50";290;1.475511115;1.621153471
"776";"CFExpenseTotal_t0_50";"CFExpenseTotal_t0_50";291;1.475511115;1.620727196
"777";"CFExpenseTotal_t0_51";"CFExpenseTotal_t0_51";121;0.00541511;0.006552283
"778";"CFExpenseTotal_t0_51";"CFExpenseTotal_t0_51";122;0.00541511;0.006520413
"779";"CFExpenseTotal_t0_51";"CFExpenseTotal_t0_51";195;0.004068452;0.002771227
"780";"CFExpenseTotal_t0_51";"CFExpenseTotal_t0_51";196;0.004068452;0.002767922
"781";"CFExpenseTotal_t0_51";"CFExpenseTotal_t0_51";197;0.004068452;0.002767922
"782";"CFExpenseTotal_t0_51";"CFExpenseTotal_t0_51";198;0.004068452;0.002767922
"783";"CFExpenseTotal_t0_51";"CFExpenseTotal_t0_51";199;0.004068452;0.002767926
"784";"CFExpenseTotal_t0_51";"CFExpenseTotal_t0_51";200;0.004068452;0.002767922
"785";"CFExpenseTotal_t0_51";"CFExpenseTotal_t0_51";233;0.003698593;1.024797874
"786";"CFExpenseTotal_t0_51";"CFExpenseTotal_t0_51";234;0.003698593;1.024475708
"787";"CFExpenseTotal_t0_51";"CFExpenseTotal_t0_51";235;0.003698593;1.024452531
"788";"CFExpenseTotal_t0_51";"CFExpenseTotal_t0_51";288;1.339760904;1.473736994
"789";"CFExpenseTotal_t0_51";"CFExpenseTotal_t0_51";289;1.339760904;1.472451882
"790";"CFExpenseTotal_t0_51";"CFExpenseTotal_t0_51";290;1.339760904;1.472020984
"791";"CFExpenseTotal_t0_51";"CFExpenseTotal_t0_51";291;1.339760904;1.471637754
"792";"CFExpenseTotal_t0_52";"CFExpenseTotal_t0_52";121;0.002792265;0.00337864
"793";"CFExpenseTotal_t0_52";"CFExpenseTotal_t0_52";122;0.002792265;0.003362369
"794";"CFExpenseTotal_t0_52";"CFExpenseTotal_t0_52";195;0.00209787;0.001524356
"795";"CFExpenseTotal_t0_52";"CFExpenseTotal_t0_52";196;0.00209787;0.001522556
"796";"CFExpenseTotal_t0_52";"CFExpenseTotal_t0_52";197;0.00209787;0.001522556
"797";"CFExpenseTotal_t0_52";"CFExpenseTotal_t0_52";198;0.00209787;0.001522556
"798";"CFExpenseTotal_t0_52";"CFExpenseTotal_t0_52";199;0.00209787;0.001522558
"799";"CFExpenseTotal_t0_52";"CFExpenseTotal_t0_52";200;0.00209787;0.001522556
"800";"CFExpenseTotal_t0_52";"CFExpenseTotal_t0_52";233;0.001907154;0.835946307
"801";"CFExpenseTotal_t0_52";"CFExpenseTotal_t0_52";234;0.001907154;0.835686111
"802";"CFExpenseTotal_t0_52";"CFExpenseTotal_t0_52";235;0.001907154;0.835667392
"803";"CFExpenseTotal_t0_52";"CFExpenseTotal_t0_52";288;1.196982574;1.316680831
"804";"CFExpenseTotal_t0_52";"CFExpenseTotal_t0_52";289;1.196982574;1.315544026
"805";"CFExpenseTotal_t0_52";"CFExpenseTotal_t0_52";290;1.196982574;1.315162854
"806";"CFExpenseTotal_t0_52";"CFExpenseTotal_t0_52";291;1.196982574;1.31482385
"807";"CFExpenseTotal_t0_53";"CFExpenseTotal_t0_53";121;0.001406689;0.001702094
"808";"CFExpenseTotal_t0_53";"CFExpenseTotal_t0_53";122;0.001406689;0.001693978
"809";"CFExpenseTotal_t0_53";"CFExpenseTotal_t0_53";195;0.001056867;0.00081416
"810";"CFExpenseTotal_t0_53";"CFExpenseTotal_t0_53";196;0.001056867;0.000813208
"811";"CFExpenseTotal_t0_53";"CFExpenseTotal_t0_53";197;0.001056867;0.000813208
"812";"CFExpenseTotal_t0_53";"CFExpenseTotal_t0_53";198;0.001056867;0.000813208
"813";"CFExpenseTotal_t0_53";"CFExpenseTotal_t0_53";199;0.001056867;0.000813209
"814";"CFExpenseTotal_t0_53";"CFExpenseTotal_t0_53";200;0.001056867;0.000813208
"815";"CFExpenseTotal_t0_53";"CFExpenseTotal_t0_53";233;0.000960788;0.663266641
"816";"CFExpenseTotal_t0_53";"CFExpenseTotal_t0_53";234;0.000960788;0.663062237
"817";"CFExpenseTotal_t0_53";"CFExpenseTotal_t0_53";235;0.000960788;0.663047532
"818";"CFExpenseTotal_t0_53";"CFExpenseTotal_t0_53";288;1.049739991;1.15471399
"819";"CFExpenseTotal_t0_53";"CFExpenseTotal_t0_53";289;1.049739991;1.153726882
"820";"CFExpenseTotal_t0_53";"CFExpenseTotal_t0_53";290;1.049739991;1.153395904
"821";"CFExpenseTotal_t0_53";"CFExpenseTotal_t0_53";291;1.049739991;1.153101541
"822";"CFExpenseTotal_t0_54";"CFExpenseTotal_t0_54";121;0.000703205;0.000850878
"823";"CFExpenseTotal_t0_54";"CFExpenseTotal_t0_54";122;0.000703205;0.00084686
"824";"CFExpenseTotal_t0_54";"CFExpenseTotal_t0_54";195;0.000528328;0.000422705
"825";"CFExpenseTotal_t0_54";"CFExpenseTotal_t0_54";196;0.000528328;0.000422216
"826";"CFExpenseTotal_t0_54";"CFExpenseTotal_t0_54";197;0.000528328;0.000422216
"827";"CFExpenseTotal_t0_54";"CFExpenseTotal_t0_54";198;0.000528328;0.000422216
"828";"CFExpenseTotal_t0_54";"CFExpenseTotal_t0_54";199;0.000528328;0.000422217
"829";"CFExpenseTotal_t0_54";"CFExpenseTotal_t0_54";200;0.000528328;0.000422216
"830";"CFExpenseTotal_t0_54";"CFExpenseTotal_t0_54";233;0.000480298;0.510836847
"831";"CFExpenseTotal_t0_54";"CFExpenseTotal_t0_54";234;0.000480298;0.510680977
"832";"CFExpenseTotal_t0_54";"CFExpenseTotal_t0_54";235;0.000480298;0.510669763
"833";"CFExpenseTotal_t0_54";"CFExpenseTotal_t0_54";288;0.901380623;0.991518686
"834";"CFExpenseTotal_t0_54";"CFExpenseTotal_t0_54";289;0.901380623;0.990679466
"835";"CFExpenseTotal_t0_54";"CFExpenseTotal_t0_54";290;0.901380623;0.990398075
"836";"CFExpenseTotal_t0_54";"CFExpenseTotal_t0_54";291;0.901380623;0.990147813
"837";"CFExpenseTotal_t0_55";"CFExpenseTotal_t0_55";121;0.000351533;0.000425354
"838";"CFExpenseTotal_t0_55";"CFExpenseTotal_t0_55";122;0.000351533;0.000423366
"839";"CFExpenseTotal_t0_55";"CFExpenseTotal_t0_55";195;0.000264112;0.000213868
"840";"CFExpenseTotal_t0_55";"CFExpenseTotal_t0_55";196;0.000264112;0.000213623
"841";"CFExpenseTotal_t0_55";"CFExpenseTotal_t0_55";197;0.000264112;0.000213623
"842";"CFExpenseTotal_t0_55";"CFExpenseTotal_t0_55";198;0.000264112;0.000213623
"843";"CFExpenseTotal_t0_55";"CFExpenseTotal_t0_55";199;0.000264112;0.000213624
"844";"CFExpenseTotal_t0_55";"CFExpenseTotal_t0_55";200;0.000264112;0.000213623
"845";"CFExpenseTotal_t0_55";"CFExpenseTotal_t0_55";233;0.000240101;0.380945846
"846";"CFExpenseTotal_t0_55";"CFExpenseTotal_t0_55";234;0.000240101;0.38083076
"847";"CFExpenseTotal_t0_55";"CFExpenseTotal_t0_55";235;0.000240101;0.38082248
"848";"CFExpenseTotal_t0_55";"CFExpenseTotal_t0_55";288;0.756397149;0.832036864
"849";"CFExpenseTotal_t0_55";"CFExpenseTotal_t0_55";289;0.756397149;0.831339592
"850";"CFExpenseTotal_t0_55";"CFExpenseTotal_t0_55";290;0.756397149;0.831105796
"851";"CFExpenseTotal_t0_55";"CFExpenseTotal_t0_55";291;0.756397149;0.830897865
"852";"CFExpenseTotal_t0_56";"CFExpenseTotal_t0_56";121;0.000175731;0.000212635
"853";"CFExpenseTotal_t0_56";"CFExpenseTotal_t0_56";122;0.000175731;0.000211651
"854";"CFExpenseTotal_t0_56";"CFExpenseTotal_t0_56";195;0.00013203;0.000105097
"855";"CFExpenseTotal_t0_56";"CFExpenseTotal_t0_56";196;0.00013203;0.000104978
"856";"CFExpenseTotal_t0_56";"CFExpenseTotal_t0_56";197;0.00013203;0.000104978
"857";"CFExpenseTotal_t0_56";"CFExpenseTotal_t0_56";198;0.00013203;0.000104978
"858";"CFExpenseTotal_t0_56";"CFExpenseTotal_t0_56";199;0.00013203;0.000104978
"859";"CFExpenseTotal_t0_56";"CFExpenseTotal_t0_56";200;0.00013203;0.000104978
